tournament_id,match_date,match_number,winner_id,winner_name,loser_id,loser_name,winner_rank,loser_rank
2021-560,2021-08-30,226,106421,Daniil Medvedev,104925,Novak Djokovic,2.0,1.0
2022-580,2022-01-17,100,200175,Miomir Kecmanovic,106099,Salvatore Caruso,77.0,146.0
2022-580,2022-01-17,101,126205,Tommy Paul,105062,Mikhail Kukushkin,41.0,180.0
2022-580,2022-01-17,102,106214,Oscar Otte,202358,Chun Hsin Tseng,96.0,190.0
2022-580,2022-01-17,103,132283,Lorenzo Sonego,105023,Sam Querrey,26.0,110.0
2022-580,2022-01-17,104,104792,Gael Monfils,105948,Federico Coria,20.0,64.0
2022-580,2022-01-17,105,122330,Alexander Bublik,124014,Ernesto Escobedo,37.0,141.0
2022-580,2022-01-17,106,124079,Pedro Martinez,105643,Federico Delbonis,61.0,38.0
2022-580,2022-01-17,107,106426,Cristian Garin,105487,Facundo Bagnis,19.0,72.0
2022-580,2022-01-17,108,200624,Sebastian Korda,111815,Cameron Norrie,43.0,12.0
2022-580,2022-01-17,109,144895,Corentin Moutet,106298,Lucas Pouille,100.0,160.0
2022-580,2022-01-17,110,134868,Tallon Griekspoor,104926,Fabio Fognini,62.0,32.0
2022-580,2022-01-17,111,105807,Pablo Carreno Busta,144869,Tomas Martin Etcheverry,21.0,131.0
2022-580,2022-01-17,112,207989,Carlos Alcaraz,126214,Alejandro Tabilo,31.0,135.0
2022-580,2022-01-17,113,105583,Dusan Lajovic,105916,Marton Fucsovics,39.0,35.0
2022-580,2022-01-17,114,111578,Stefan Kozlov,106210,Jiri Vesely,169.0,78.0
2022-580,2022-01-17,115,126610,Matteo Berrettini,206909,Brandon Nakashima,7.0,68.0
2022-580,2022-01-17,116,100644,Alexander Zverev,127157,Daniel Altmaier,3.0,87.0
2022-580,2022-01-17,117,105357,John Millman,103852,Feliciano Lopez,89.0,109.0
2022-580,2022-01-17,118,105430,Radu Albot,106415,Yoshihito Nishioka,124.0,119.0
2022-580,2022-01-17,119,126846,Aleksandar Vukic,144750,Lloyd Harris,144.0,33.0
2022-580,2022-01-17,120,124187,Reilly Opelka,104731,Kevin Anderson,29.0,97.0
2022-580,2022-01-17,121,136440,Dominik Koepfer,126535,Carlos Taberner,53.0,108.0
2022-580,2022-01-17,122,126952,Soon Woo Kwon,208029,Holger Rune,54.0,99.0
2022-580,2022-01-17,123,133430,Denis Shapovalov,111513,Laslo Djere,14.0,51.0
2022-580,2022-01-17,124,128034,Hubert Hurkacz,106078,Egor Gerasimov,11.0,106.0
2022-580,2022-01-17,125,105173,Adrian Mannarino,105902,James Duckworth,69.0,49.0
2022-580,2022-01-17,126,111456,Mackenzie Mcdonald,110748,Nikola Milojevic,55.0,139.0
2022-580,2022-01-17,127,106234,Aslan Karatsev,144719,Jaume Munar,15.0,71.0
2022-580,2022-01-17,128,111575,Karen Khachanov,106045,Denis Kudla,30.0,105.0
2022-580,2022-01-17,129,126127,Benjamin Bonzi,105376,Peter Gojowczyk,63.0,82.0
2022-580,2022-01-17,130,105870,Yannick Hanfmann,106423,Thanasi Kokkinakis,126.0,103.0
2022-580,2022-01-17,131,104745,Rafael Nadal,106218,Marcos Giron,5.0,66.0
2022-580,2022-01-17,132,144684,Alex Molcan,126128,Roman Safiullin,74.0,149.0
2022-580,2022-01-17,133,104665,Pablo Andujar,106000,Damir Dzumhur,83.0,161.0
2022-580,2022-01-17,134,111794,Kamil Majchrzak,104312,Andreas Seppi,107.0,101.0
2022-580,2022-01-17,135,200282,Alex De Minaur,207518,Lorenzo Musetti,42.0,60.0
2022-580,2022-01-17,136,104918,Andy Murray,105932,Nikoloz Basilashvili,113.0,23.0
2022-580,2022-01-17,137,106121,Taro Daniel,144642,Tomas Barrios Vera,120.0,147.0
2022-580,2022-01-17,138,105449,Steve Johnson,111442,Jordan Thompson,104.0,73.0
2022-580,2022-01-17,139,206173,Jannik Sinner,105311,Joao Sousa,10.0,140.0
2022-580,2022-01-17,140,105138,Roberto Bautista Agut,105882,Stefano Travaglia,18.0,98.0
2022-580,2022-01-17,141,104259,Philipp Kohlschreiber,106065,Marco Cecchinato,134.0,95.0
2022-580,2022-01-17,142,126207,Frances Tiafoe,105477,Marco Trungelliti,34.0,198.0
2022-580,2022-01-17,143,126203,Taylor Fritz,109739,Maximilian Marterer,22.0,228.0
2022-580,2022-01-17,144,105777,Grigor Dimitrov,208103,Jiri Lehecka,28.0,142.0
2022-580,2022-01-17,145,105332,Benoit Paire,106329,Thiago Monteiro,56.0,79.0
2022-580,2022-01-17,146,202104,Sebastian Baez,105077,Albert Ramos,88.0,44.0
2022-580,2022-01-17,147,126774,Stefanos Tsitsipas,144707,Mikael Ymer,4.0,86.0
2022-580,2022-01-17,148,126094,Andrey Rublev,126149,Gianluca Mager,6.0,65.0
2022-580,2022-01-17,149,105575,Ricardas Berankis,106148,Roberto Carballes Baena,93.0,75.0
2022-580,2022-01-17,150,105613,Norbert Gombos,207608,Timofey Skatov,117.0,253.0
2022-580,2022-01-17,151,105227,Marin Cilic,105877,Emilio Gomez,27.0,153.0
2022-580,2022-01-17,152,105554,Daniel Evans,105676,David Goffin,24.0,45.0
2022-580,2022-01-17,153,126239,Arthur Rinderknech,200615,Alexei Popyrin,48.0,59.0
2022-580,2022-01-17,154,200221,Alejandro Davidovich Fokina,106109,Alex Bolt,50.0,152.0
2022-580,2022-01-17,155,200000,Felix Auger Aliassime,200325,Emil Ruusuvuori,9.0,90.0
2022-580,2022-01-17,156,106043,Diego Schwartzman,105936,Filip Krajinovic,13.0,36.0
2022-580,2022-01-17,157,106331,Christopher Oconnell,200384,Hugo Gaston,175.0,67.0
2022-580,2022-01-17,158,207830,Tomas Machac,207678,Juan Manuel Cerundolo,132.0,80.0
2022-580,2022-01-17,159,202195,Maxime Cressy,104545,John Isner,70.0,25.0
2022-580,2022-01-17,160,104755,Richard Gasquet,200005,Ugo Humbert,81.0,40.0
2022-580,2022-01-17,161,122298,Botic Van De Zandschulp,105526,Jan Lennard Struff,57.0,52.0
2022-580,2022-01-17,162,106401,Nick Kyrgios,106281,Liam Broady,115.0,128.0
2022-580,2022-01-17,163,106421,Daniil Medvedev,105967,Henri Laaksonen,2.0,91.0
2022-580,2022-01-17,164,200175,Miomir Kecmanovic,126205,Tommy Paul,77.0,41.0
2022-580,2022-01-17,165,132283,Lorenzo Sonego,106214,Oscar Otte,26.0,96.0
2022-580,2022-01-17,166,104792,Gael Monfils,122330,Alexander Bublik,20.0,37.0
2022-580,2022-01-17,167,106426,Cristian Garin,124079,Pedro Martinez,19.0,61.0
2022-580,2022-01-17,168,200624,Sebastian Korda,144895,Corentin Moutet,43.0,100.0
2022-580,2022-01-17,169,105807,Pablo Carreno Busta,134868,Tallon Griekspoor,21.0,62.0
2022-580,2022-01-17,170,207989,Carlos Alcaraz,105583,Dusan Lajovic,31.0,39.0
2022-580,2022-01-17,171,126610,Matteo Berrettini,111578,Stefan Kozlov,7.0,169.0
2022-580,2022-01-17,172,100644,Alexander Zverev,105357,John Millman,3.0,89.0
2022-580,2022-01-17,173,105430,Radu Albot,126846,Aleksandar Vukic,124.0,144.0
2022-580,2022-01-17,174,124187,Reilly Opelka,136440,Dominik Koepfer,29.0,53.0
2022-580,2022-01-17,175,133430,Denis Shapovalov,126952,Soon Woo Kwon,14.0,54.0
2022-580,2022-01-17,176,105173,Adrian Mannarino,128034,Hubert Hurkacz,69.0,11.0
2022-580,2022-01-17,177,106234,Aslan Karatsev,111456,Mackenzie Mcdonald,15.0,55.0
2022-580,2022-01-17,178,111575,Karen Khachanov,126127,Benjamin Bonzi,30.0,63.0
2022-580,2022-01-17,179,104745,Rafael Nadal,105870,Yannick Hanfmann,5.0,126.0
2022-580,2022-01-17,180,104665,Pablo Andujar,144684,Alex Molcan,83.0,74.0
2022-580,2022-01-17,181,200282,Alex De Minaur,111794,Kamil Majchrzak,42.0,107.0
2022-580,2022-01-17,182,106121,Taro Daniel,104918,Andy Murray,120.0,113.0
2022-580,2022-01-17,183,206173,Jannik Sinner,105449,Steve Johnson,10.0,104.0
2022-580,2022-01-17,184,105138,Roberto Bautista Agut,104259,Philipp Kohlschreiber,18.0,134.0
2022-580,2022-01-17,185,126203,Taylor Fritz,126207,Frances Tiafoe,22.0,34.0
2022-580,2022-01-17,186,105332,Benoit Paire,105777,Grigor Dimitrov,56.0,28.0
2022-580,2022-01-17,187,126774,Stefanos Tsitsipas,202104,Sebastian Baez,4.0,88.0
2022-580,2022-01-17,188,126094,Andrey Rublev,105575,Ricardas Berankis,6.0,93.0
2022-580,2022-01-17,189,105227,Marin Cilic,105613,Norbert Gombos,27.0,117.0
2022-580,2022-01-17,190,105554,Daniel Evans,126239,Arthur Rinderknech,24.0,48.0
2022-580,2022-01-17,191,200000,Felix Auger Aliassime,200221,Alejandro Davidovich Fokina,9.0,50.0
2022-580,2022-01-17,192,106331,Christopher Oconnell,106043,Diego Schwartzman,175.0,13.0
2022-580,2022-01-17,193,202195,Maxime Cressy,207830,Tomas Machac,70.0,132.0
2022-580,2022-01-17,194,122298,Botic Van De Zandschulp,104755,Richard Gasquet,57.0,81.0
2022-580,2022-01-17,195,106421,Daniil Medvedev,106401,Nick Kyrgios,2.0,115.0
2022-580,2022-01-17,196,200175,Miomir Kecmanovic,132283,Lorenzo Sonego,77.0,26.0
2022-580,2022-01-17,197,104792,Gael Monfils,106426,Cristian Garin,20.0,19.0
2022-580,2022-01-17,198,105807,Pablo Carreno Busta,200624,Sebastian Korda,21.0,43.0
2022-580,2022-01-17,199,126610,Matteo Berrettini,207989,Carlos Alcaraz,7.0,31.0
2022-580,2022-01-17,200,100644,Alexander Zverev,105430,Radu Albot,3.0,124.0
2022-580,2022-01-17,201,133430,Denis Shapovalov,124187,Reilly Opelka,14.0,29.0
2022-580,2022-01-17,202,105173,Adrian Mannarino,106234,Aslan Karatsev,69.0,15.0
2022-580,2022-01-17,203,104745,Rafael Nadal,111575,Karen Khachanov,5.0,30.0
2022-580,2022-01-17,204,200282,Alex De Minaur,104665,Pablo Andujar,42.0,83.0
2022-580,2022-01-17,205,206173,Jannik Sinner,106121,Taro Daniel,10.0,120.0
2022-580,2022-01-17,206,126203,Taylor Fritz,105138,Roberto Bautista Agut,22.0,18.0
2022-580,2022-01-17,207,126774,Stefanos Tsitsipas,105332,Benoit Paire,4.0,56.0
2022-580,2022-01-17,208,105227,Marin Cilic,126094,Andrey Rublev,27.0,6.0
2022-580,2022-01-17,209,200000,Felix Auger Aliassime,105554,Daniel Evans,9.0,24.0
2022-580,2022-01-17,210,202195,Maxime Cressy,106331,Christopher Oconnell,70.0,175.0
2022-580,2022-01-17,211,106421,Daniil Medvedev,122298,Botic Van De Zandschulp,2.0,57.0
2022-580,2022-01-17,212,104792,Gael Monfils,200175,Miomir Kecmanovic,20.0,77.0
2022-580,2022-01-17,213,126610,Matteo Berrettini,105807,Pablo Carreno Busta,7.0,21.0
2022-580,2022-01-17,214,133430,Denis Shapovalov,100644,Alexander Zverev,14.0,3.0
2022-580,2022-01-17,215,104745,Rafael Nadal,105173,Adrian Mannarino,5.0,69.0
2022-580,2022-01-17,216,206173,Jannik Sinner,200282,Alex De Minaur,10.0,42.0
2022-580,2022-01-17,217,126774,Stefanos Tsitsipas,126203,Taylor Fritz,4.0,22.0
2022-580,2022-01-17,218,200000,Felix Auger Aliassime,105227,Marin Cilic,9.0,27.0
2022-580,2022-01-17,219,106421,Daniil Medvedev,202195,Maxime Cressy,2.0,70.0
2022-580,2022-01-17,220,126610,Matteo Berrettini,104792,Gael Monfils,7.0,20.0
2022-580,2022-01-17,221,104745,Rafael Nadal,133430,Denis Shapovalov,5.0,14.0
2022-580,2022-01-17,222,126774,Stefanos Tsitsipas,206173,Jannik Sinner,4.0,10.0
2022-580,2022-01-17,223,106421,Daniil Medvedev,200000,Felix Auger Aliassime,2.0,9.0
2022-580,2022-01-17,224,104745,Rafael Nadal,126610,Matteo Berrettini,5.0,7.0
2022-580,2022-01-17,225,106421,Daniil Medvedev,126774,Stefanos Tsitsipas,2.0,4.0
2022-580,2022-01-17,226,104745,Rafael Nadal,106421,Daniil Medvedev,5.0,2.0
2022-520,2022-05-23,100,104925,Novak Djokovic,106415,Yoshihito Nishioka,1.0,99.0
2022-520,2022-05-23,101,144684,Alex Molcan,105948,Federico Coria,38.0,54.0
2022-520,2022-05-23,102,105379,Aljaz Bedene,106331,Christopher Oconnell,195.0,117.0
2022-520,2022-05-23,103,104655,Pablo Cuevas,202385,Jenson Brooksby,149.0,34.0
2022-520,2022-05-23,104,105777,Grigor Dimitrov,106218,Marcos Giron,21.0,49.0
2022-520,2022-05-23,105,106432,Borna Coric,126535,Carlos Taberner,279.0,85.0
2022-520,2022-05-23,106,144719,Jaume Munar,127157,Daniel Altmaier,87.0,53.0
2022-520,2022-05-23,107,106043,Diego Schwartzman,105723,Andrey Kuznetsov,16.0,228.0
2022-520,2022-05-23,108,200000,Felix Auger Aliassime,122669,Juan Pablo Varillas,9.0,122.0
2022-520,2022-05-23,109,200116,Camilo Ugo Carabelli,106234,Aslan Karatsev,155.0,41.0
2022-520,2022-05-23,110,127339,Borna Gojo,105561,Alessandro Giannessi,223.0,173.0
2022-520,2022-05-23,111,105936,Filip Krajinovic,124187,Reilly Opelka,55.0,17.0
2022-520,2022-05-23,112,122298,Botic Van De Zandschulp,200303,Pavel Kotov,29.0,141.0
2022-520,2022-05-23,113,104926,Fabio Fognini,200615,Alexei Popyrin,51.0,102.0
2022-520,2022-05-23,114,144895,Corentin Moutet,104527,Stan Wawrinka,139.0,264.0
2022-520,2022-05-23,115,104745,Rafael Nadal,111442,Jordan Thompson,5.0,82.0
2022-520,2022-05-23,116,100644,Alexander Zverev,124116,Sebastian Ofner,3.0,219.0
2022-520,2022-05-23,117,202104,Sebastian Baez,105583,Dusan Lajovic,36.0,64.0
2022-520,2022-05-23,118,206909,Brandon Nakashima,111794,Kamil Majchrzak,75.0,79.0
2022-520,2022-05-23,119,134868,Tallon Griekspoor,200221,Alejandro Davidovich Fokina,58.0,28.0
2022-520,2022-05-23,120,104545,John Isner,111460,Quentin Halys,26.0,84.0
2022-520,2022-05-23,121,106296,Gregoire Barrere,106121,Taro Daniel,210.0,115.0
2022-520,2022-05-23,122,126523,Bernabe Zapata Miralles,111581,Michael Mmoh,131.0,176.0
2022-520,2022-05-23,123,126203,Taylor Fritz,144973,Santiago Fa Rodriguez Taverna,14.0,201.0
2022-520,2022-05-23,124,111815,Cameron Norrie,131905,Manuel Guinard,11.0,146.0
2022-520,2022-05-23,125,106186,Jason Kubler,106045,Denis Kudla,160.0,81.0
2022-520,2022-05-23,126,106198,Hugo Dellien,106233,Dominic Thiem,90.0,190.0
2022-520,2022-05-23,127,111575,Karen Khachanov,132686,Nuno Borges,25.0,135.0
2022-520,2022-05-23,128,200624,Sebastian Korda,105357,John Millman,30.0,91.0
2022-520,2022-05-23,129,104755,Richard Gasquet,144750,Lloyd Harris,70.0,39.0
2022-520,2022-05-23,130,105077,Albert Ramos,106423,Thanasi Kokkinakis,44.0,86.0
2022-520,2022-05-23,131,207989,Carlos Alcaraz,106228,Juan Ignacio Londero,6.0,142.0
2022-520,2022-05-23,132,134770,Casper Ruud,104542,Jo-Wilfried Tsonga,8.0,297.0
2022-520,2022-05-23,133,200325,Emil Ruusuvuori,200005,Ugo Humbert,61.0,46.0
2022-520,2022-05-23,134,105311,Joao Sousa,202358,Chun Hsin Tseng,63.0,109.0
2022-520,2022-05-23,135,132283,Lorenzo Sonego,105376,Peter Gojowczyk,35.0,94.0
2022-520,2022-05-23,136,126207,Frances Tiafoe,126127,Benjamin Bonzi,27.0,52.0
2022-520,2022-05-23,137,105676,David Goffin,208103,Jiri Lehecka,48.0,77.0
2022-520,2022-05-23,138,106065,Marco Cecchinato,104665,Pablo Andujar,132.0,98.0
2022-520,2022-05-23,139,128034,Hubert Hurkacz,206748,Giulio Zeppieri,13.0,216.0
2022-520,2022-05-23,140,208029,Holger Rune,133430,Denis Shapovalov,40.0,15.0
2022-520,2022-05-23,141,105967,Henri Laaksonen,124079,Pedro Martinez,96.0,43.0
2022-520,2022-05-23,142,106398,Pedro Cachin,105613,Norbert Gombos,153.0,112.0
2022-520,2022-05-23,143,200384,Hugo Gaston,200282,Alex De Minaur,74.0,20.0
2022-520,2022-05-23,144,105554,Daniel Evans,202103,Francisco Cerundolo,32.0,45.0
2022-520,2022-05-23,145,144707,Mikael Ymer,105902,James Duckworth,95.0,72.0
2022-520,2022-05-23,146,144645,Zdenek Kolar,106298,Lucas Pouille,134.0,162.0
2022-520,2022-05-23,147,126774,Stefanos Tsitsipas,207518,Lorenzo Musetti,4.0,66.0
2022-520,2022-05-23,148,126094,Andrey Rublev,126952,Soon Woo Kwon,7.0,71.0
2022-520,2022-05-23,149,105643,Federico Delbonis,105173,Adrian Mannarino,65.0,69.0
2022-520,2022-05-23,150,125802,Ilya Ivashka,105332,Benoit Paire,50.0,78.0
2022-520,2022-05-23,151,106426,Cristian Garin,126205,Tommy Paul,37.0,33.0
2022-520,2022-05-23,152,105932,Nikoloz Basilashvili,202195,Maxime Cressy,24.0,62.0
2022-520,2022-05-23,153,111456,Mackenzie Mcdonald,106162,Franco Agamenone,60.0,156.0
2022-520,2022-05-23,154,106148,Roberto Carballes Baena,106214,Oscar Otte,89.0,59.0
2022-520,2022-05-23,155,206173,Jannik Sinner,106216,Bjorn Fratangelo,12.0,186.0
2022-520,2022-05-23,156,104468,Gilles Simon,105807,Pablo Carreno Busta,158.0,18.0
2022-520,2022-05-23,157,105449,Steve Johnson,106210,Jiri Vesely,92.0,73.0
2022-520,2022-05-23,158,105916,Marton Fucsovics,144972,Geoffrey Blancaneaux,57.0,191.0
2022-520,2022-05-23,159,105227,Marin Cilic,105226,Attila Balazs,23.0,262.0
2022-520,2022-05-23,160,200175,Miomir Kecmanovic,144869,Tomas Martin Etcheverry,31.0,88.0
2022-520,2022-05-23,161,122330,Alexander Bublik,126239,Arthur Rinderknech,42.0,68.0
2022-520,2022-05-23,162,111513,Laslo Djere,105575,Ricardas Berankis,56.0,101.0
2022-520,2022-05-23,163,106421,Daniil Medvedev,105487,Facundo Bagnis,2.0,103.0
2022-520,2022-05-23,164,104925,Novak Djokovic,144684,Alex Molcan,1.0,38.0
2022-520,2022-05-23,165,105379,Aljaz Bedene,104655,Pablo Cuevas,195.0,149.0
2022-520,2022-05-23,166,105777,Grigor Dimitrov,106432,Borna Coric,21.0,279.0
2022-520,2022-05-23,167,106043,Diego Schwartzman,144719,Jaume Munar,16.0,87.0
2022-520,2022-05-23,168,200000,Felix Auger Aliassime,200116,Camilo Ugo Carabelli,9.0,155.0
2022-520,2022-05-23,169,105936,Filip Krajinovic,127339,Borna Gojo,55.0,223.0
2022-520,2022-05-23,170,122298,Botic Van De Zandschulp,104926,Fabio Fognini,29.0,51.0
2022-520,2022-05-23,171,104745,Rafael Nadal,144895,Corentin Moutet,5.0,139.0
2022-520,2022-05-23,172,100644,Alexander Zverev,202104,Sebastian Baez,3.0,36.0
2022-520,2022-05-23,173,206909,Brandon Nakashima,134868,Tallon Griekspoor,75.0,58.0
2022-520,2022-05-23,174,104545,John Isner,106296,Gregoire Barrere,26.0,210.0
2022-520,2022-05-23,175,126523,Bernabe Zapata Miralles,126203,Taylor Fritz,131.0,14.0
2022-520,2022-05-23,176,111815,Cameron Norrie,106186,Jason Kubler,11.0,160.0
2022-520,2022-05-23,177,111575,Karen Khachanov,106198,Hugo Dellien,25.0,90.0
2022-520,2022-05-23,178,200624,Sebastian Korda,104755,Richard Gasquet,30.0,70.0
2022-520,2022-05-23,179,207989,Carlos Alcaraz,105077,Albert Ramos,6.0,44.0
2022-520,2022-05-23,180,134770,Casper Ruud,200325,Emil Ruusuvuori,8.0,61.0
2022-520,2022-05-23,181,132283,Lorenzo Sonego,105311,Joao Sousa,35.0,63.0
2022-520,2022-05-23,182,105676,David Goffin,126207,Frances Tiafoe,48.0,27.0
2022-520,2022-05-23,183,128034,Hubert Hurkacz,106065,Marco Cecchinato,13.0,132.0
2022-520,2022-05-23,184,208029,Holger Rune,105967,Henri Laaksonen,40.0,96.0
2022-520,2022-05-23,185,200384,Hugo Gaston,106398,Pedro Cachin,74.0,153.0
2022-520,2022-05-23,186,144707,Mikael Ymer,105554,Daniel Evans,95.0,32.0
2022-520,2022-05-23,187,126774,Stefanos Tsitsipas,144645,Zdenek Kolar,4.0,134.0
2022-520,2022-05-23,188,126094,Andrey Rublev,105643,Federico Delbonis,7.0,65.0
2022-520,2022-05-23,189,106426,Cristian Garin,125802,Ilya Ivashka,37.0,50.0
2022-520,2022-05-23,190,111456,Mackenzie Mcdonald,105932,Nikoloz Basilashvili,60.0,24.0
2022-520,2022-05-23,191,206173,Jannik Sinner,106148,Roberto Carballes Baena,12.0,89.0
2022-520,2022-05-23,192,104468,Gilles Simon,105449,Steve Johnson,158.0,92.0
2022-520,2022-05-23,193,105227,Marin Cilic,105916,Marton Fucsovics,23.0,57.0
2022-520,2022-05-23,194,200175,Miomir Kecmanovic,122330,Alexander Bublik,31.0,42.0
2022-520,2022-05-23,195,106421,Daniil Medvedev,111513,Laslo Djere,2.0,56.0
2022-520,2022-05-23,196,104925,Novak Djokovic,105379,Aljaz Bedene,1.0,195.0
2022-520,2022-05-23,197,106043,Diego Schwartzman,105777,Grigor Dimitrov,16.0,21.0
2022-520,2022-05-23,198,200000,Felix Auger Aliassime,105936,Filip Krajinovic,9.0,55.0
2022-520,2022-05-23,199,104745,Rafael Nadal,122298,Botic Van De Zandschulp,5.0,29.0
2022-520,2022-05-23,200,100644,Alexander Zverev,206909,Brandon Nakashima,3.0,75.0
2022-520,2022-05-23,201,126523,Bernabe Zapata Miralles,104545,John Isner,131.0,26.0
2022-520,2022-05-23,202,111575,Karen Khachanov,111815,Cameron Norrie,25.0,11.0
2022-520,2022-05-23,203,207989,Carlos Alcaraz,200624,Sebastian Korda,6.0,30.0
2022-520,2022-05-23,204,134770,Casper Ruud,132283,Lorenzo Sonego,8.0,35.0
2022-520,2022-05-23,205,128034,Hubert Hurkacz,105676,David Goffin,13.0,48.0
2022-520,2022-05-23,206,208029,Holger Rune,200384,Hugo Gaston,40.0,74.0
2022-520,2022-05-23,207,126774,Stefanos Tsitsipas,144707,Mikael Ymer,4.0,95.0
2022-520,2022-05-23,208,126094,Andrey Rublev,106426,Cristian Garin,7.0,37.0
2022-520,2022-05-23,209,206173,Jannik Sinner,111456,Mackenzie Mcdonald,12.0,60.0
2022-520,2022-05-23,210,105227,Marin Cilic,104468,Gilles Simon,23.0,158.0
2022-520,2022-05-23,211,106421,Daniil Medvedev,200175,Miomir Kecmanovic,2.0,31.0
2022-520,2022-05-23,212,104925,Novak Djokovic,106043,Diego Schwartzman,1.0,16.0
2022-520,2022-05-23,213,104745,Rafael Nadal,200000,Felix Auger Aliassime,5.0,9.0
2022-520,2022-05-23,214,100644,Alexander Zverev,126523,Bernabe Zapata Miralles,3.0,131.0
2022-520,2022-05-23,215,207989,Carlos Alcaraz,111575,Karen Khachanov,6.0,25.0
2022-520,2022-05-23,216,134770,Casper Ruud,128034,Hubert Hurkacz,8.0,13.0
2022-520,2022-05-23,217,208029,Holger Rune,126774,Stefanos Tsitsipas,40.0,4.0
2022-520,2022-05-23,218,126094,Andrey Rublev,206173,Jannik Sinner,7.0,12.0
2022-520,2022-05-23,219,105227,Marin Cilic,106421,Daniil Medvedev,23.0,2.0
2022-520,2022-05-23,220,104745,Rafael Nadal,104925,Novak Djokovic,5.0,1.0
2022-520,2022-05-23,221,100644,Alexander Zverev,207989,Carlos Alcaraz,3.0,6.0
2022-520,2022-05-23,222,134770,Casper Ruud,208029,Holger Rune,8.0,40.0
2022-520,2022-05-23,223,105227,Marin Cilic,126094,Andrey Rublev,23.0,7.0
2022-520,2022-05-23,224,104745,Rafael Nadal,100644,Alexander Zverev,5.0,3.0
2022-520,2022-05-23,225,134770,Casper Ruud,105227,Marin Cilic,8.0,23.0
2022-520,2022-05-23,226,104745,Rafael Nadal,134770,Casper Ruud,5.0,8.0
2022-540,2022-06-27,100,104925,Novak Djokovic,126952,Soon Woo Kwon,3.0,81.0
2022-540,2022-06-27,101,106423,Thanasi Kokkinakis,111794,Kamil Majchrzak,79.0,91.0
2022-540,2022-06-27,102,126214,Alejandro Tabilo,111513,Laslo Djere,78.0,57.0
2022-540,2022-06-27,103,200175,Miomir Kecmanovic,105357,John Millman,30.0,85.0
2022-540,2022-06-27,104,105932,Nikoloz Basilashvili,104586,Lukas Rosol,26.0,280.0
2022-540,2022-06-27,105,111460,Quentin Halys,105332,Benoit Paire,82.0,73.0
2022-540,2022-06-27,106,126646,Tim Van Rijthoven,105643,Federico Delbonis,104.0,84.0
2022-540,2022-06-27,107,124187,Reilly Opelka,126535,Carlos Taberner,18.0,98.0
2022-540,2022-06-27,108,206173,Jannik Sinner,104527,Stan Wawrinka,13.0,267.0
2022-540,2022-06-27,109,144707,Mikael Ymer,127157,Daniel Altmaier,88.0,61.0
2022-540,2022-06-27,110,104918,Andy Murray,105902,James Duckworth,52.0,74.0
2022-540,2022-06-27,111,104545,John Isner,111505,Enzo Couacaud,24.0,206.0
2022-540,2022-06-27,112,106214,Oscar Otte,105376,Peter Gojowczyk,36.0,92.0
2022-540,2022-06-27,113,106328,Christian Harrison,126652,Jay Clarke,251.0,156.0
2022-540,2022-06-27,114,134868,Tallon Griekspoor,104926,Fabio Fognini,53.0,63.0
2022-540,2022-06-27,115,207989,Carlos Alcaraz,105526,Jan Lennard Struff,7.0,155.0
2022-540,2022-06-27,116,134770,Casper Ruud,105077,Albert Ramos,6.0,39.0
2022-540,2022-06-27,117,200005,Ugo Humbert,144869,Tomas Martin Etcheverry,112.0,77.0
